   DATE       TIME    MULTI   C0%   CKMOD  BAT_mW  TEMP    VID   POWER
2021-01-07  12:55:26  29.53   88.3  100.0       0   80   0.9651   19.9   PL2
2021-01-07  12:55:27  31.37   74.4  100.0       0   81   0.9625   20.6   PL2
2021-01-07  12:55:27  32.25   67.2  100.0       0   81   0.9648   19.3   PL2
2021-01-07  12:55:27  32.20   70.7  100.0       0   80   0.9457   20.0   PL2
2021-01-07  12:55:27  32.88   62.2  100.0       0   82   1.0588   20.5   PL2
2021-01-07  12:55:27  33.13   63.6  100.0       0   81   0.8538   19.4   PL2
2021-01-07  12:55:27  33.50   60.7  100.0       0   80   1.1290   20.0   PL2
2021-01-07  12:55:27  32.45   67.7  100.0       0   80   0.9985   19.9   PL2
2021-01-07  12:55:27  33.00   64.9  100.0       0   80   1.1133   20.2   PL2
2021-01-07  12:55:27  32.46   65.3  100.0       0   81   1.0514   20.0   PL2
2021-01-07  12:55:28  31.98   70.4  100.0       0   81   0.9879   20.0   PL2
2021-01-07  12:55:28  30.87   78.6  100.0       0   80   0.9548   19.8   PL2
2021-01-07  12:55:28  32.79   63.9  100.0       0   83   0.9967   19.9   PL2
2021-01-07  12:55:28  32.74   65.0  100.0       0   80   1.0237   20.1   PL2
2021-01-07  12:55:28  32.39   66.0  100.0       0   81   1.0341   19.8   PL2
2021-01-07  12:55:28  32.88   66.2  100.0       0   82   0.9923   20.0   PL2
2021-01-07  12:55:28  33.26   62.3  100.0       0   80   1.0519   19.9   PL2
2021-01-07  12:55:28  32.62   65.0  100.0       0   81   1.0825   19.8   PL2
2021-01-07  12:55:29  32.91   61.9  100.0       0   81   0.9081   20.0   PL2
2021-01-07  12:55:29  32.79   65.2  100.0       0   80   0.9854   20.1   PL2
2021-01-07  12:55:29  32.25   70.6  100.0       0   81   1.1759   19.7   PL2
2021-01-07  12:55:29  32.33   66.4  100.0       0   80   0.9401   20.2   PL2
2021-01-07  12:55:29  32.79   62.4  100.0       0   81   0.9320   20.0   PL2
2021-01-07  12:55:29  33.00   63.1  100.0       0   80   0.9373   19.8   PL2
2021-01-07  12:55:29  32.62   66.1  100.0       0   80   0.9335   20.0   PL2
2021-01-07  12:55:29  32.20   68.6  100.0       0   80   1.1460   20.4   PL2
2021-01-07  12:55:30  32.64   65.8  100.0       0   81   1.1450   19.8   PL2
2021-01-07  12:55:30  32.70   65.8  100.0       0   80   0.9612   20.0   PL2
2021-01-07  12:55:30  32.25   71.2  100.0       0   80   0.9618   20.0   PL2
2021-01-07  12:55:30  32.36   67.7  100.0       0   79   1.0930   19.8   PL2
2021-01-07  12:55:30  33.25   61.7  100.0       0   80   1.0503   20.0   PL2
2021-01-07  12:55:30  37.15   62.9  100.0       0   84   1.2217   26.7
2021-01-07  12:55:30  36.68   67.8  100.0       0   83   1.1488   26.9   PL2
2021-01-07  12:55:30  32.30   68.0  100.0       0   80   0.8853   19.9   PL2
2021-01-07  12:55:31  29.80   82.3  100.0       0   82   0.8810   20.0   PL2
2021-01-07  12:55:31  27.68   98.0  100.0       0   82   0.9664   20.1   PL2
2021-01-07  12:55:31  30.51   80.2  100.0       0   81   0.8829   20.0   PL2
2021-01-07  12:55:31  31.61   71.8  100.0       0   80   1.0594   19.7   PL2
2021-01-07  12:55:31  32.16   68.4  100.0       0   80   0.9648   20.0   PL2
2021-01-07  12:55:31  31.85   69.8  100.0       0   80   1.0974   20.4   PL2
2021-01-07  12:55:31  32.28   68.9  100.0       0   80   1.1254   19.8   PL2
2021-01-07  12:55:31  30.31   80.6  100.0       0   80   1.0231   20.0   PL2
2021-01-07  12:55:32  32.38   67.3  100.0       0   81   0.9044   20.1   PL2
2021-01-07  12:55:32  31.61   75.3  100.0       0   82   1.1053   19.8   PL2
2021-01-07  12:55:32  32.42   68.0  100.0       0   80   0.9489   20.0   PL2
2021-01-07  12:55:32  32.50   66.0  100.0       0   81   1.0344   20.0   PL2
2021-01-07  12:55:32  32.86   64.8  100.0       0   81   0.9705   19.8   PL2
2021-01-07  12:55:32  31.43   71.9  100.0       0   82   0.9919   20.0   PL2
2021-01-07  12:55:32  32.07   74.3  100.0       0   80   1.0419   19.8   PL2
2021-01-07  12:55:32  32.24   67.8  100.0       0   80   0.9908   20.0   PL2
2021-01-07  12:55:33  33.01   65.5  100.0       0   80   1.0353   19.9   PL2
2021-01-07  12:55:33  32.77   64.0  100.0       0   80   0.9591   20.0   PL2
2021-01-07  12:55:33  32.86   65.5  100.0       0   80   1.0231   20.1   PL2
2021-01-07  12:55:33  32.41   66.2  100.0       0   80   1.0344   20.3   PL2
2021-01-07  12:55:33  32.97   61.7  100.0       0   81   1.1460   19.8   PL2
2021-01-07  12:55:33  32.89   65.1  100.0       0   80   1.0424   20.0   PL2
2021-01-07  12:55:33  32.25   68.4  100.0       0   81   0.9037   20.0   PL2
2021-01-07  12:55:33  31.36   74.9  100.0       0   81   0.9265   19.8   PL2
2021-01-07  12:55:34  29.60   83.8  100.0       0   82   0.8807   19.8   PL2
2021-01-07  12:55:34  28.71   91.4  100.0       0   82   0.9567   19.9   PL2
2021-01-07  12:55:34  28.74   91.9  100.0       0   82   0.9509   20.0   PL2
2021-01-07  12:55:34  28.41   91.8  100.0       0   82   0.8666   20.3   PL2
2021-01-07  12:55:34  29.93   80.6  100.0       0   81   0.9308   19.9   PL2
2021-01-07  12:55:34  34.01   57.6  100.0       0   80   1.1882   19.6   PL2
2021-01-07  12:55:34  32.14   68.7  100.0       0   80   0.9580   20.2   PL2
2021-01-07  12:55:34  31.58   72.9  100.0       0   80   0.9088   19.8   PL2
2021-01-07  12:55:35  32.71   63.8  100.0       0   80   1.0383   20.2   PL2
2021-01-07  12:55:35  32.49   68.5  100.0       0   81   0.9978   19.9   PL2
2021-01-07  12:55:35  31.78   72.9  100.0       0   80   0.9882   19.9   PL2
2021-01-07  12:55:35  32.69   66.9  100.0       0   81   0.9038   20.0   PL2
2021-01-07  12:55:35  32.83   64.2  100.0       0   80   0.8464   19.8   PL2
2021-01-07  12:55:35  31.69   72.5  100.0       0   80   1.0914   19.9   PL2
2021-01-07  12:55:35  32.45   68.9  100.0       0   81   0.9542   20.1   PL2
2021-01-07  12:55:35  29.86   86.8  100.0       0   81   1.1005   19.8   PL2
2021-01-07  12:55:36  32.39   65.3  100.0       0   81   0.9052   20.4   PL2
2021-01-07  12:55:36  29.87   84.0  100.0       0   81   0.8994   19.8   PL2
2021-01-07  12:55:36  31.59   70.5  100.0       0   80   1.0271   19.9   PL2
2021-01-07  12:55:36  32.68   64.6  100.0       0   81   0.9980   20.0   PL2
2021-01-07  12:55:36  32.77   63.5  100.0       0   82   1.1591   19.9   PL2
2021-01-07  12:55:36  32.81   66.7  100.0       0   80   1.0181   20.0   PL2
2021-01-07  12:55:36  32.40   65.2  100.0       0   80   1.1339   19.8   PL2
2021-01-07  12:55:36  31.48   73.7  100.0       0   80   1.1897   20.1   PL2
2021-01-07  12:55:37  33.03   64.0  100.0       0   80   0.9784   20.0   PL2
2021-01-07  12:55:37  32.94   62.1  100.0       0   80   1.0957   19.8   PL2
2021-01-07  12:55:37  32.77   65.8  100.0       0   80   1.1362   20.0   PL2
2021-01-07  12:55:37  32.58   65.7  100.0       0   80   0.9319   20.5   PL2
2021-01-07  12:55:37  31.11   72.8  100.0       0   81   0.9551   19.8   PL2
2021-01-07  12:55:37  32.63   63.9  100.0       0   80   1.1661   19.7   PL2
2021-01-07  12:55:37  32.70   66.1  100.0       0   81   0.9957   20.2   PL2
2021-01-07  12:55:37  31.72   71.1  100.0       0   81   1.1639   19.7   PL2
2021-01-07  12:55:38  32.52   64.6  100.0       0   81   1.0251   20.0   PL2
2021-01-07  12:55:38  32.52   63.9  100.0       0   79   1.0948   19.8   PL2
2021-01-07  12:55:38  32.58   64.1  100.0       0   80   1.0831   19.9   PL2
2021-01-07  12:55:38  32.57   67.5  100.0       0   80   0.9460   20.2   PL2
2021-01-07  12:55:38  32.39   66.9  100.0       0   80   1.1553   19.7   PL2
2021-01-07  12:55:38  31.40   73.3  100.0       0   80   0.9272   20.2   PL2
2021-01-07  12:55:38  31.81   69.1  100.0       0   80   0.8557   20.0   PL2
2021-01-07  12:55:38  31.34   75.1  100.0       0   80   0.9128   19.8   PL2
2021-01-07  12:55:39  32.42   65.6  100.0       0   81   0.8959   19.9   PL2
2021-01-07  12:55:39  32.98   62.9  100.0       0   80   1.2581   20.3   PL2
2021-01-07  12:55:39  30.00   80.0  100.0       0   82   0.8087   20.0   PL2
2021-01-07  12:55:39  28.15   92.4  100.0       0   81   1.1923   20.0   PL2
2021-01-07  12:55:39  32.63   65.5  100.0       0   82   1.1786   19.8   PL2
2021-01-07  12:55:39  29.88   85.1  100.0       0   82   0.9398   20.1   PL2
2021-01-07  12:55:39  28.70   94.9  100.0       0   81   0.8792   19.8   PL2
2021-01-07  12:55:39  29.37   95.4  100.0       0   81   0.9027   19.8   PL2
2021-01-07  12:55:40  30.18   89.4  100.0       0   82   0.8828   20.1   PL2
2021-01-07  12:55:40  27.55   99.0  100.0       0   81   0.8860   20.0   PL2
2021-01-07  12:55:40  29.15   89.7  100.0       0   81   0.9302   19.9   PL2
2021-01-07  12:55:40  31.17   77.9  100.0       0   80   1.1349   19.9   PL2
2021-01-07  12:55:40  32.42   66.3  100.0       0   80   0.9645   19.8   PL2
2021-01-07  12:55:40  32.21   68.6  100.0       0   80   0.9332   20.2   PL2
2021-01-07  12:55:40  33.19   63.9  100.0       0   80   1.1693   19.9   PL2
2021-01-07  12:55:40  31.66   72.1  100.0       0   80   1.0438   20.2   PL2
2021-01-07  12:55:41  31.87   71.3  100.0       0   80   1.1390   19.9   PL2
2021-01-07  12:55:41  31.49   73.1  100.0       0   81   1.0310   19.8   PL2
2021-01-07  12:55:41  32.49   67.0  100.0       0   81   1.0538   19.8   PL2
2021-01-07  12:55:41  32.23   67.7  100.0       0   80   0.9655   20.0   PL2
2021-01-07  12:55:41  32.27   66.8  100.0       0   81   0.9301   20.0   PL2
2021-01-07  12:55:41  31.36   72.9  100.0       0   80   0.9658   19.9   PL2
2021-01-07  12:55:41  33.48   62.4  100.0       0   80   1.0791   20.1   PL2
2021-01-07  12:55:41  30.91   76.2  100.0       0   81   0.9069   19.9   PL2
2021-01-07  12:55:42  32.54   65.7  100.0       0   80   0.9071   19.9   PL2
2021-01-07  12:55:42  33.66   61.5  100.0       0   81   0.9946   20.0   PL2
2021-01-07  12:55:42  33.10   62.1  100.0       0   80   0.9852   20.3   PL2
2021-01-07  12:55:42  32.55   65.4  100.0       0   80   0.9440   20.0   PL2
2021-01-07  12:55:42  32.42   66.8  100.0       0   79   0.9114   20.0   PL2
2021-01-07  12:55:42  32.38   66.2  100.0       0   81   0.9972   19.8   PL2
2021-01-07  12:55:42  32.44   65.4  100.0       0   80   1.0258   19.8   PL2
2021-01-07  12:55:42  32.98   68.7  100.0       0   84   1.2404   21.4
2021-01-07  12:55:43  39.24   69.7  100.0       0   89   1.1559   32.5
2021-01-07  12:55:43  39.09   62.3  100.0       0   87   1.2382   29.0   PL2
2021-01-07  12:55:43  39.53   59.5  100.0       0   89   1.2255   29.5   PL2
2021-01-07  12:55:43  39.11   65.7  100.0       0   88   1.2491   32.2
2021-01-07  12:55:43  39.19   64.0  100.0       0   88   1.1577   31.0
2021-01-07  12:55:43  39.14   64.7  100.0       0   90   1.2568   31.3
2021-01-07  12:55:43  39.39   58.2  100.0       0   86   1.1616   29.4
2021-01-07  12:55:43  38.95   66.8  100.0       0   88   1.2561   31.4
2021-01-07  12:55:44  39.33   63.6  100.0       0   89   1.0461   30.6   PL2
2021-01-07  12:55:44  38.88   71.0  100.0       0   88   1.2532   32.3   PL2
2021-01-07  12:55:44  39.35   59.2  100.0       0   89   1.2513   29.6   PL2
2021-01-07  12:55:44  39.13   60.6  100.0       0   88   1.2640   29.8
2021-01-07  12:55:44  39.31   59.3  100.0       0   87   1.2419   29.4   PL2
2021-01-07  12:55:44  36.02   61.8  100.0       0   83   1.0724   24.6   PL2
2021-01-07  12:55:44  31.21   74.3  100.0       0   82   1.0187   20.0   PL2
2021-01-07  12:55:44  29.72   83.7  100.0       0   84   0.8820   20.0   PL2
2021-01-07  12:55:45  30.53   78.2  100.0       0   83   0.9231   20.2   PL2
2021-01-07  12:55:45  29.90   83.4  100.0       0   84   1.0247   19.8   PL2
2021-01-07  12:55:45  30.82   79.4  100.0       0   82   0.9039   20.0   PL2
2021-01-07  12:55:45  29.85   82.4  100.0       0   83   0.9635   19.8   PL2
2021-01-07  12:55:45  30.76   78.6  100.0       0   81   0.8781   20.0   PL2
2021-01-07  12:55:45  30.81   77.0  100.0       0   80   0.8809   19.8   PL2
2021-01-07  12:55:45  30.85   77.8  100.0       0   84   0.9969   20.1   PL2
2021-01-07  12:55:45  29.74   84.1  100.0       0   83   1.0284   20.0   PL2
2021-01-07  12:55:46  30.16   79.8  100.0       0   82   0.9103   19.8   PL2
2021-01-07  12:55:46  29.25   85.8  100.0       0   83   0.8978   20.1   PL2
2021-01-07  12:55:46  30.19   82.3  100.0       0   81   0.8680   20.0   PL2
2021-01-07  12:55:46  30.58   79.8  100.0       0   83   0.9728   19.8   PL2
2021-01-07  12:55:46  30.39   80.6  100.0       0   84   0.9993   19.9   PL2
2021-01-07  12:55:46  31.13   76.4  100.0       0   80   0.9668   20.5   PL2
2021-01-07  12:55:46  32.59   64.1  100.0       0   81   1.0568   19.8   PL2
2021-01-07  12:55:46  31.48   71.7  100.0       0   81   0.9041   20.0   PL2
2021-01-07  12:55:47  31.11   77.8  100.0       0   81   1.0377   19.8   PL2
2021-01-07  12:55:47  33.13   65.5  100.0       0   80   0.9939   20.0   PL2
2021-01-07  12:55:47  33.90   60.3  100.0       0   81   1.0081   19.9   PL2
2021-01-07  12:55:47  32.79   62.7  100.0       0   81   1.0265   19.8   PL2
2021-01-07  12:55:47  32.42   66.2  100.0       0   80   0.8654   20.2   PL2
2021-01-07  12:55:47  31.35   72.1  100.0       0   80   0.9559   19.9   PL2
2021-01-07  12:55:47  31.74   69.3  100.0       0   80   0.9613   19.8   PL2
2021-01-07  12:55:47  31.17   77.3  100.0       0   80   0.9697   20.0   PL2
2021-01-07  12:55:48  30.52   79.1  100.0       0   81   0.8467   20.2   PL2
2021-01-07  12:55:48  29.84   85.8  100.0       0   80   0.8768   19.8   PL2
2021-01-07  12:55:48  31.65   70.7  100.0       0   80   0.9974   19.9   PL2
2021-01-07  12:55:48  31.48   71.5  100.0       0   81   1.1035   20.1   PL2
2021-01-07  12:55:48  31.43   71.9  100.0       0   81   0.9021   19.9   PL2
2021-01-07  12:55:48  31.75   71.5  100.0       0   82   0.9941   20.3   PL2
2021-01-07  12:55:48  32.31   67.5  100.0       0   81   1.0691   19.9   PL2
2021-01-07  12:55:48  31.67   72.6  100.0       0   82   0.9922   20.0   PL2
2021-01-07  12:55:49  32.42   67.8  100.0       0   80   0.9340   19.9   PL2
2021-01-07  12:55:49  31.94   70.9  100.0       0   81   0.9686   19.9   PL2
2021-01-07  12:55:49  32.28   73.1  100.0       0   80   0.9980   19.9   PL2
2021-01-07  12:55:49  31.77   68.1  100.0       0   81   0.8734   20.2   PL2
2021-01-07  12:55:49  31.60   71.0  100.0       0   80   1.0138   19.8   PL2
2021-01-07  12:55:49  30.82   78.4  100.0       0   81   0.9694   19.9   PL2
2021-01-07  12:55:49  28.89   90.4  100.0       0   82   0.9528   19.8   PL2
2021-01-07  12:55:50  28.18   93.7  100.0       0   82   0.8838   20.5   PL2
2021-01-07  12:55:50  28.23   93.5  100.0       0   82   0.8704   20.2   PL2
2021-01-07  12:55:50  28.18   92.0  100.0       0   82   0.8988   19.3   PL2
2021-01-07  12:55:50  28.13   93.2  100.0       0   82   0.8959   20.1   PL2
2021-01-07  12:55:50  27.99   94.1  100.0       0   81   0.7668   19.9   PL2
2021-01-07  12:55:50  29.25   87.0  100.0       0   80   0.9022   20.3   PL2
2021-01-07  12:55:50  31.33   74.5  100.0       0   80   1.0059   19.8   PL2
2021-01-07  12:55:50  32.56   64.0  100.0       0   80   0.9952   20.0   PL2
2021-01-07  12:55:51  32.10   69.3  100.0       0   81   0.9742   20.0   PL2
2021-01-07  12:55:51  31.96   73.1  100.0       0   81   0.8855   19.8   PL2
2021-01-07  12:55:51  30.83   78.4  100.0       0   81   1.0233   19.9   PL2
2021-01-07  12:55:51  31.22   77.9  100.0       0   80   0.9996   20.0   PL2
2021-01-07  12:55:51  31.85   68.4  100.0       0   80   0.9706   20.0   PL2
2021-01-07  12:55:51  31.73   70.7  100.0       0   80   0.9052   20.0   PL2
2021-01-07  12:55:51  30.28   79.8  100.0       0   81   0.9938   19.8   PL2
2021-01-07  12:55:51  31.61   71.9  100.0       0   81   0.9847   20.5   PL2
2021-01-07  12:55:51  31.03   74.3  100.0       0   81   0.9664   19.8   PL2
2021-01-07  12:55:52  30.99   75.6  100.0       0   81   1.2354   19.9   PL2
2021-01-07  12:55:52  30.35   83.0  100.0       0   81   1.0345   19.9   PL2
2021-01-07  12:55:52  31.56   70.6  100.0       0   82   1.2134   19.7   PL2
2021-01-07  12:55:52  31.93   67.8  100.0       0   81   0.9712   20.0   PL2
2021-01-07  12:55:52  32.23   67.6  100.0       0   81   0.9044   20.1   PL2
2021-01-07  12:55:52  31.70   72.6  100.0       0   81   1.1146   19.7   PL2
2021-01-07  12:55:52  31.98   69.7  100.0       0   80   1.1602   20.1   PL2
2021-01-07  12:55:52  30.92   76.2  100.0       0   81   1.0298   19.8   PL2
2021-01-07  12:55:53  31.39   75.2  100.0       0   81   0.9565   20.4   PL2
2021-01-07  12:55:53  31.75   70.3  100.0       0   80   0.9021   20.0   PL2
2021-01-07  12:55:53  31.93   69.6  100.0       0   81   0.8973   19.8   PL2
2021-01-07  12:55:53  31.65   73.2  100.0       0   82   1.0607   19.7   PL2
2021-01-07  12:55:53  32.09   68.7  100.0       0   81   0.8313   20.1   PL2
2021-01-07  12:55:53  31.43   74.1  100.0       0   81   1.0404   19.9   PL2
2021-01-07  12:55:53  32.56   67.3  100.0       0   80   0.9944   20.0   PL2
2021-01-07  12:55:53  31.70   70.3  100.0       0   81   1.0927   19.9   PL2
2021-01-07  12:55:54  31.34   73.7  100.0       0   81   0.8820   20.2   PL2
2021-01-07  12:55:54  31.97   70.6  100.0       0   82   1.0323   19.7   PL2
2021-01-07  12:55:54  32.25   67.7  100.0       0   81   1.0632   20.0   PL2
2021-01-07  12:55:54  31.63   71.8  100.0       0   81   0.9923   19.8   PL2
2021-01-07  12:55:54  31.69   72.0  100.0       0   81   0.9347   20.6   PL2
2021-01-07  12:55:54  30.86   80.4  100.0       0   81   1.0040   19.3   PL2
2021-01-07  12:55:54  30.09   81.5  100.0       0   82   0.8977   20.6   PL2
2021-01-07  12:55:54  28.51   93.0  100.0       0   81   0.9056   19.3   PL2
2021-01-07  12:55:55  28.50   97.4  100.0       0   82   0.8094   20.0   PL2
2021-01-07  12:55:55  31.05   86.3  100.0       0   84   1.0557   20.0   PL2
2021-01-07  12:55:55  29.21   91.0  100.0       0   82   1.0002   20.0   PL2
2021-01-07  12:55:55  29.66   89.8  100.0       0   80   0.8759   19.9   PL2
2021-01-07  12:55:55  31.58   73.8  100.0       0   81   0.8787   20.1   PL2
2021-01-07  12:55:55  30.65   78.2  100.0       0   82   0.9675   19.8   PL2
2021-01-07  12:55:55  31.80   71.8  100.0       0   81   0.8965   20.3   PL2
2021-01-07  12:55:55  31.39   72.6  100.0       0   81   1.0695   19.8   PL2
2021-01-07  12:55:56  31.80   70.0  100.0       0   80   0.9310   19.7   PL2
2021-01-07  12:55:56  29.43   88.5  100.0       0   82   0.8848   20.1   PL2
2021-01-07  12:55:56  30.51   80.1  100.0       0   80   1.0677   19.7   PL2
2021-01-07  12:55:56  31.94   69.6  100.0       0   80   0.8263   20.1   PL2
2021-01-07  12:55:56  31.87   69.0  100.0       0   81   0.9192   20.1   PL2
2021-01-07  12:55:56  32.12   69.1  100.0       0   81   1.1003   19.8   PL2
2021-01-07  12:55:56  33.01   66.3  100.0       0   79   0.8834   20.2   PL2
2021-01-07  12:55:56  32.18   67.5  100.0       0   81   0.9716   19.8   PL2
2021-01-07  12:55:57  31.19   75.6  100.0       0   81   0.9310   20.0   PL2
2021-01-07  12:55:57  31.38   74.3  100.0       0   81   0.9879   20.4   PL2
2021-01-07  12:55:57  32.72   65.7  100.0       0   80   1.1855   19.7   PL2
2021-01-07  12:55:57  33.32   66.7  100.0       0   82   0.9332   21.7   PL2
2021-01-07  12:55:57  32.07   69.3  100.0       0   80   0.8243   20.0   PL2
2021-01-07  12:55:57  33.27   61.1  100.0       0   80   1.1774   19.9   PL2
2021-01-07  12:55:57  31.67   70.8  100.0       0   81   0.8680   20.1   PL2
2021-01-07  12:55:57  30.73   76.5  100.0       0   81   0.9602   19.9   PL2
2021-01-07  12:55:58  30.31   80.0  100.0       0   81   0.9554   19.8   PL2
2021-01-07  12:55:58  31.79   71.8  100.0       0   80   1.1237   19.9   PL2
2021-01-07  12:55:58  32.74   66.1  100.0       0   80   0.8488   19.9   PL2
2021-01-07  12:55:58  31.84   68.5  100.0       0   80   0.9006   20.1   PL2
2021-01-07  12:55:58  32.50   66.6  100.0       0   80   1.2361   19.8   PL2
2021-01-07  12:55:58  31.84   69.1  100.0       0   80   1.0067   19.9   PL2
2021-01-07  12:55:58  33.67   62.5  100.0       0   80   0.9352   20.1   PL2
2021-01-07  12:55:58  31.51   72.1  100.0       0   80   0.8834   20.3   PL2
2021-01-07  12:55:59  31.70   70.3  100.0       0   80   0.9396   19.8   PL2
2021-01-07  12:55:59  32.52   66.8  100.0       0   80   1.0385   19.9   PL2
2021-01-07  12:55:59  32.97   63.5  100.0       0   81   1.1309   19.9   PL2
2021-01-07  12:55:59  32.79   64.7  100.0       0   80   0.9810   19.9   PL2
2021-01-07  12:55:59  32.82   66.0  100.0       0   81   1.1052   19.7   PL2
2021-01-07  12:55:59  32.89   65.1  100.0       0   80   1.1575   19.9   PL2
2021-01-07  12:55:59  32.59   64.9  100.0       0   81   0.9578   20.2   PL2
2021-01-07  12:55:59  30.65   76.7  100.0       0   82   0.9745   20.0   PL2
2021-01-07  12:56:00  31.20   73.7  100.0       0   80   0.9944   20.1   PL2
2021-01-07  12:56:00  30.21   84.9  100.0       0   81   0.9403   19.7   PL2
2021-01-07  12:56:00  31.58   74.3  100.0       0   81   0.9832   20.4   PL2
2021-01-07  12:56:00  31.63   70.4  100.0       0   80   0.9722   19.7   PL2
2021-01-07  12:56:00  32.38   67.2  100.0       0   80   0.9609   20.0   PL2
2021-01-07  12:56:00  31.76   69.4  100.0       0   80   0.9961   20.0   PL2
2021-01-07  12:56:00  32.17   67.3  100.0       0   80   1.0692   19.9   PL2
2021-01-07  12:56:00  31.69   72.7  100.0       0   81   0.9630   19.8   PL2
2021-01-07  12:56:01  31.61   74.5  100.0       0   81   0.9286   20.1   PL2
2021-01-07  12:56:01  29.58   89.6  100.0       0   81   0.9667   19.8   PL2
2021-01-07  12:56:01  30.20   82.3  100.0       0   81   0.9969   20.4   PL2
2021-01-07  12:56:01  32.62   64.8  100.0       0   80   1.1630   19.7   PL2
2021-01-07  12:56:01  32.41   68.2  100.0       0   80   0.8965   20.0   PL2
2021-01-07  12:56:01  32.04   71.0  100.0       0   81   1.0789   19.9   PL2
2021-01-07  12:56:01  32.21   69.9  100.0       0   82   1.0201   19.9   PL2
2021-01-07  12:56:01  31.53   72.2  100.0       0   80   1.1531   20.0   PL2
2021-01-07  12:56:02  31.52   75.7  100.0       0   81   1.0245   20.0   PL2
2021-01-07  12:56:02  30.36   80.7  100.0       0   82   0.8964   20.0   PL2
2021-01-07  12:56:02  31.00   77.9  100.0       0   82   0.8601   19.8   PL2
2021-01-07  12:56:02  31.73   70.7  100.0       0   80   0.9529   20.1   PL2
2021-01-07  12:56:02  32.92   63.8  100.0       0   80   1.1602   19.7   PL2
2021-01-07  12:56:02  32.10   69.8  100.0       0   80   0.9987   20.1   PL2
2021-01-07  12:56:02  32.96   63.5  100.0       0   81   1.0106   19.8   PL2
2021-01-07  12:56:02  31.24   75.3  100.0       0   80   0.8778   20.2   PL2
2021-01-07  12:56:03  30.75   78.1  100.0       0   81   0.9587   19.9   PL2
2021-01-07  12:56:03  29.72   84.1  100.0       0   82   1.0598   20.3   PL2
2021-01-07  12:56:03  30.01   82.1  100.0       0   82   0.8579   19.9   PL2
2021-01-07  12:56:03  30.25   80.9  100.0       0   80   0.9646   19.9   PL2
2021-01-07  12:56:03  31.61   70.4  100.0       0   80   1.0646   19.9   PL2
2021-01-07  12:56:03  31.30   77.7  100.0       0   81   0.9969   19.8   PL2
2021-01-07  12:56:03  31.45   71.4  100.0       0   82   0.9335   19.8   PL2
2021-01-07  12:56:03  31.25   73.7  100.0       0   81   0.9684   20.0   PL2
2021-01-07  12:56:04  31.48   73.5  100.0       0   82   0.9047   19.8   PL2
2021-01-07  12:56:04  29.32   91.1  100.0       0   81   0.9332   20.6   PL2
2021-01-07  12:56:04  30.12   81.5  100.0       0   81   1.0184   19.3   PL2
2021-01-07  12:56:04  30.42   80.8  100.0       0   83   0.7924   20.5   PL2
2021-01-07  12:56:04  30.85   76.7  100.0       0   81   0.9526   19.6   PL2
2021-01-07  12:56:04  31.84   69.8  100.0       0   80   1.1110   20.1   PL2
2021-01-07  12:56:04  30.71   78.5  100.0       0   82   0.9342   19.7   PL2
2021-01-07  12:56:04  29.03   89.9  100.0       0   82   0.8829   20.0   PL2
2021-01-07  12:56:05  28.54   92.5  100.0       0   82   0.8959   20.4   PL2
2021-01-07  12:56:05  28.36   93.4  100.0       0   81   0.8267   19.8   PL2
2021-01-07  12:56:05  28.21   94.1  100.0       0   82   0.8730   19.9   PL2
2021-01-07  12:56:05  28.02   94.2  100.0       0   81   0.8666   20.0   PL2
2021-01-07  12:56:05  28.30   93.3  100.0       0   82   0.8611   20.0   PL2
2021-01-07  12:56:05  29.70   84.0  100.0       0   81   0.8861   19.8   PL2
2021-01-07  12:56:05  31.27   80.1  100.0       0   81   0.9017   19.8   PL2
2021-01-07  12:56:05  31.63   71.8  100.0       0   80   0.9104   20.1   PL2
2021-01-07  12:56:06  31.59   72.1  100.0       0   81   0.9310   19.9   PL2
2021-01-07  12:56:06  30.61   79.8  100.0       0   83   0.9913   19.8   PL2
2021-01-07  12:56:06  31.07   73.6  100.0       0   81   0.9934   19.9   PL2
2021-01-07  12:56:06  32.22   70.2  100.0       0   81   0.9874   20.4   PL2
2021-01-07  12:56:06  31.41   73.4  100.0       0   80   0.9319   19.8   PL2
2021-01-07  12:56:06  29.29   87.0  100.0       0   81   0.9962   19.8   PL2
2021-01-07  12:56:06  30.05   82.4  100.0       0   81   0.9979   20.0   PL2
2021-01-07  12:56:06  30.04   82.1  100.0       0   80   0.9679   20.0   PL2
2021-01-07  12:56:07  29.96   82.7  100.0       0   81   0.9308   19.8   PL2
2021-01-07  12:56:07  29.87   81.8  100.0       0   80   0.9698   20.1   PL2
2021-01-07  12:56:07  30.45   76.5  100.0       0   80   0.9006   20.0   PL2
2021-01-07  12:56:07  31.25   73.9  100.0       0   81   0.8939   19.9   PL2
2021-01-07  12:56:07  32.44   64.9  100.0       0   80   0.9674   19.8   PL2
2021-01-07  12:56:07  31.61   70.5  100.0       0   80   0.9703   20.3   PL2
2021-01-07  12:56:07  31.90   70.3  100.0       0   80   1.1599   19.6   PL2
2021-01-07  12:56:07  31.48   73.2  100.0       0   80   1.0876   20.0   PL2
2021-01-07  12:56:08  31.83   70.6  100.0       0   80   1.0411   20.1   PL2
2021-01-07  12:56:08  30.53   80.7  100.0       0   81   1.0557   19.8   PL2
2021-01-07  12:56:08  32.77   65.5  100.0       0   82   1.0509   20.1   PL2
