   DATE       TIME    MULTI   C0%   CKMOD  BAT_mW  TEMP    VID   POWER
2021-01-09  16:47:26  30.01   82.6  100.0       0   68   0.9762   19.4   PL2
2021-01-09  16:47:26  31.65   69.9  100.0       0   66   1.0001   19.9   PL2
2021-01-09  16:47:26  32.40   70.0  100.0       0   67   0.9594   20.8   PL2
2021-01-09  16:47:26  33.92   59.4  100.0       0   66   0.9696   19.3   PL2
2021-01-09  16:47:27  32.09   70.4  100.0       0   67   0.9336   20.0   PL2
2021-01-09  16:47:27  32.88   68.2  100.0       0   66   1.0530   20.1   PL2
2021-01-09  16:47:27  33.83   59.8  100.0       0   67   1.0364   19.9   PL2
2021-01-09  16:47:27  32.59   68.2  100.0       0   67   1.1351   19.9   PL2
2021-01-09  16:47:27  32.19   69.1  100.0       0   67   0.9767   20.2   PL2
2021-01-09  16:47:27  32.14   69.6  100.0       0   66   1.0032   19.9   PL2
2021-01-09  16:47:27  31.60   74.4  100.0       0   65   1.0737   19.8   PL2
2021-01-09  16:47:27  30.91   77.6  100.0       0   67   0.9189   20.3   PL2
2021-01-09  16:47:28  30.31   85.1  100.0       0   67   0.9009   19.5   PL2
2021-01-09  16:47:28  31.77   71.7  100.0       0   65   1.0319   19.7   PL2
2021-01-09  16:47:28  31.91   71.5  100.0       0   66   1.0751   20.3   PL2
2021-01-09  16:47:28  31.39   75.6  100.0       0   66   1.0057   20.3   PL2
2021-01-09  16:47:28  31.73   73.3  100.0       0   67   0.9338   19.5   PL2
2021-01-09  16:47:28  32.10   73.5  100.0       0   65   1.0385   19.8   PL2
2021-01-09  16:47:28  32.24   69.0  100.0       0   66   0.9980   20.0   PL2
2021-01-09  16:47:28  32.18   69.9  100.0       0   65   1.1132   20.4   PL2
2021-01-09  16:47:29  31.06   79.8  100.0       0   66   0.9440   20.0   PL2
2021-01-09  16:47:29  31.41   77.5  100.0       0   65   1.1680   20.0   PL2
2021-01-09  16:47:29  32.83   66.6  100.0       0   66   1.0310   19.9   PL2
2021-01-09  16:47:29  32.40   69.4  100.0       0   66   0.9585   19.9   PL2
2021-01-09  16:47:29  32.85   68.5  100.0       0   66   0.9125   20.3   PL2
2021-01-09  16:47:29  32.65   66.0  100.0       0   64   1.1799   19.4
2021-01-09  16:47:29  38.59   32.2  100.0       0   62   1.2427   17.4
2021-01-09  16:47:29  38.55   13.9  100.0       0   61   1.2397   12.5
2021-01-09  16:47:30  38.58   14.4  100.0       0   61   1.2167   12.0
2021-01-09  16:47:30  39.79   13.2  100.0       0   60   1.2863   12.1
2021-01-09  16:47:30  39.90   11.7  100.0       0   61   1.1993   10.9
2021-01-09  16:47:30  39.79   15.1  100.0       0   60   1.2699   13.2
2021-01-09  16:47:30  39.10   14.1  100.0       0   60   1.2657   12.0
2021-01-09  16:47:30  37.29   11.5  100.0       0   60   1.2699   12.2
2021-01-09  16:47:30  38.15   22.5  100.0       0   64   1.2592   14.9   PL2
2021-01-09  16:47:30  36.60   19.5  100.0       0   61   1.1649   15.6
2021-01-09  16:47:31  35.31   19.3  100.0       0   60   1.1450   15.1
2021-01-09  16:47:31  39.79   23.1  100.0       0   62   1.2103   14.4
2021-01-09  16:47:31  39.99    9.7  100.0       0   59   1.2699   10.6
2021-01-09  16:47:31  39.63   15.5  100.0       0   60   1.2301   12.9
2021-01-09  16:47:31  37.05   14.3  100.0       0   59   1.2689   13.0
2021-01-09  16:47:31  39.98   16.2  100.0       0   63   1.2747   12.5
2021-01-09  16:47:31  39.59   20.3  100.0       0   61   1.2599   14.5
2021-01-09  16:47:31  38.52   11.9  100.0       0   59   1.2417   12.1
2021-01-09  16:47:32  38.87   15.3  100.0       0   60   1.2899   12.3   PL2
2021-01-09  16:47:32  31.25   69.8  100.0       0   65   0.9441   19.7   PL2
2021-01-09  16:47:32  28.46   95.7  100.0       0   66   0.9111   20.1   PL2
2021-01-09  16:47:32  29.05   93.8  100.0       0   65   0.9480   20.1   PL2
2021-01-09  16:47:32  29.10   94.2  100.0       0   66   0.9006   19.8   PL2
2021-01-09  16:47:32  30.09   88.5  100.0       0   66   1.0804   19.9   PL2
2021-01-09  16:47:32  31.41   78.6  100.0       0   67   0.9910   19.7   PL2
2021-01-09  16:47:32  30.54   78.6  100.0       0   66   0.8975   20.0   PL2
2021-01-09  16:47:33  29.18   85.2  100.0       0   65   1.1052   20.2   PL2
2021-01-09  16:47:33  33.88   50.1  100.0       0   66   1.0454   20.1   PL2
2021-01-09  16:47:33  34.63   47.5  100.0       0   67   1.1194   19.3   PL2
2021-01-09  16:47:33  34.94   43.8  100.0       0   67   1.1289   20.3   PL2
2021-01-09  16:47:33  36.01   39.5  100.0       0   68   1.2355   20.2   PL2
2021-01-09  16:47:33  36.19   67.7  100.0       0   73   1.2565   19.4   PL2
2021-01-09  16:47:33  37.93   61.2  100.0       0   73   1.1660   19.8   PL2
2021-01-09  16:47:33  38.06   60.4  100.0       0   72   1.0743   19.9   PL2
2021-01-09  16:47:34  34.56   76.2  100.0       0   70   0.9847   20.0   PL2
2021-01-09  16:47:34  36.23   68.4  100.0       0   69   1.0217   19.8   PL2
2021-01-09  16:47:34  36.92   51.9  100.0       0   69   1.2640   17.7   PL2
2021-01-09  16:47:34  37.10   59.3  100.0       0   78   1.0170   19.9   PL2
2021-01-09  16:47:34  38.46   55.9  100.0       0   74   1.2305   19.9   PL2
2021-01-09  16:47:34  37.89   49.2  100.0       0   70   1.2201   18.5
2021-01-09  16:47:34  39.96   31.7  100.0       0   72   1.2458   15.2
2021-01-09  16:47:34  38.16   16.8  100.0       0   62   1.2899    9.2
2021-01-09  16:47:35  39.79   14.2  100.0       0   61   1.2527   10.2
2021-01-09  16:47:35  39.93   12.4  100.0       0   60   1.2699    9.5
2021-01-09  16:47:35  38.94   11.8  100.0       0   60   1.2450    9.0
2021-01-09  16:47:35  39.47   17.2  100.0       0   60   1.2864   10.9
2021-01-09  16:47:35  39.94   11.9  100.0       0   60   1.1539    8.9
2021-01-09  16:47:35  39.39   12.8  100.0       0   60   1.2378    9.2
2021-01-09  16:47:35  39.90   20.7  100.0       0   61   1.1559   13.0
